"SL2.50ch00:10675576-10676676","227","10675576","10676676","1100"
"SL2.50ch00:10675601-10676553","225","10675601","10676553","952"
"SL2.50ch00:10680500-10686366","2862","10680500","10686366","5866"
"SL2.50ch00:10680507-10686395","2862","10680507","10686395","5888"
"SL2.50ch00:10687183-10692743","2365","10687183","10692743","5560"
"SL2.50ch00:10687194-10692736","2365","10687194","10692736","5542"
"SL2.50ch00:10721202-10722706","35","10721202","10722706","1504"
"SL2.50ch00:10729266-10730646","132","10729266","10730646","1380"
"SL2.50ch00:10729366-10730692","131","10729366","10730692","1326"
"SL2.50ch00:10731640-10733467","162","10731640","10733467","1827"
"SL2.50ch00:10735708-10737046","40","10735708","10737046","1338"
"SL2.50ch00:10739930-10740261","5","10739930","10740261","331"
"SL2.50ch00:10743581-10745195","68","10743581","10745195","1614"
"SL2.50ch00:10746713-10748833","45","10746713","10748833","2120"
"SL2.50ch00:10749908-10750239","4","10749908","10750239","331"
"SL2.50ch00:10751930-10752550","6","10751930","10752550","620"
"SL2.50ch00:10776616-10777858","50","10776616","10777858","1242"
"SL2.50ch00:10778540-10781054","44","10778540","10781054","2514"
"SL2.50ch00:10783354-10784036","29","10783354","10784036","682"
"SL2.50ch00:10783509-10783913","28","10783509","10783913","404"
"SL2.50ch00:10788509-10789242","37","10788509","10789242","733"
"SL2.50ch00:10788760-10789164","30","10788760","10789164","404"
"SL2.50ch00:10793463-10794063","23","10793463","10794063","600"
"SL2.50ch00:10793486-10794207","23","10793486","10794207","721"
"SL2.50ch00:10798448-10803540","174","10798448","10803540","5092"
"SL2.50ch00:10830646-10832242","172","10830646","10832242","1596"
"SL2.50ch00:10830818-10832276","172","10830818","10832276","1458"
"SL2.50ch00:10834896-10835805","98","10834896","10835805","909"
"SL2.50ch00:10834936-10835789","95","10834936","10835789","853"
"SL2.50ch00:10842071-10842585","16","10842071","10842585","514"
"SL2.50ch00:10842074-10842575","16","10842074","10842575","501"
"SL2.50ch00:10843896-10845227","43","10843896","10845227","1331"
"SL2.50ch00:10846170-10847034","88","10846170","10847034","864"
"SL2.50ch00:10846224-10847047","88","10846224","10847047","823"
"SL2.50ch00:10848807-10849976","63","10848807","10849976","1169"
"SL2.50ch00:10854621-10857569","110","10854621","10857569","2948"
"SL2.50ch00:10868809-10869190","6","10868809","10869190","381"
"SL2.50ch00:10910268-10911385","62","10910268","10911385","1117"
"SL2.50ch00:10910370-10911449","61","10910370","10911449","1079"
"SL2.50ch00:10914174-10914910","43","10914174","10914910","736"
"SL2.50ch00:10914338-10914844","40","10914338","10914844","506"
"SL2.50ch00:10917250-10919722","229","10917250","10919722","2472"
"SL2.50ch00:10917261-10919734","229","10917261","10919734","2473"
"SL2.50ch00:10926623-10928866","113","10926623","10928866","2243"
"SL2.50ch00:10926626-10929287","117","10926626","10929287","2661"
"SL2.50ch00:10930953-10933110","88","10930953","10933110","2157"
"SL2.50ch00:10931866-10933008","75","10931866","10933008","1142"
"SL2.50ch00:10936035-10937735","46","10936035","10937735","1700"
"SL2.50ch00:10940054-10943891","125","10940054","10943891","3837"
"SL2.50ch00:10945399-10946478","30","10945399","10946478","1079"
"SL2.50ch00:10947725-10954068","152","10947725","10954068","6343"
"SL2.50ch00:10956482-10960667","92","10956482","10960667","4185"
"SL2.50ch00:10963552-10964142","14","10963552","10964142","590"
"SL2.50ch00:10971004-10972145","21","10971004","10972145","1141"
"SL2.50ch00:10971048-10972223","20","10971048","10972223","1175"
"SL2.50ch00:10985064-10986782","55","10985064","10986782","1718"
"SL2.50ch00:10985073-10986834","55","10985073","10986834","1761"
"SL2.50ch00:10990687-10995808","168","10990687","10995808","5121"
"SL2.50ch00:10998618-11000310","79","10998618","11000310","1692"
"SL2.50ch00:11005052-11006987","106","11005052","11006987","1935"
"SL2.50ch00:11007680-11008269","15","11007680","11008269","589"
"SL2.50ch00:11012514-11012895","13","11012514","11012895","381"
"SL2.50ch00:11031644-11031975","12","11031644","11031975","331"
"SL2.50ch00:11055079-11077480","8338","11055079","11077480","22401"
"SL2.50ch00:11055103-11077486","8338","11055103","11077486","22383"
"SL2.50ch00:11141761-11146375","164","11141761","11146375","4614"
"SL2.50ch00:11147031-11148450","52","11147031","11148450","1419"
"SL2.50ch00:11147056-11148474","52","11147056","11148474","1418"
"SL2.50ch00:11156005-11156811","19","11156005","11156811","806"
"SL2.50ch00:11182413-11182990","28","11182413","11182990","577"
"SL2.50ch00:11182455-11182963","26","11182455","11182963","508"
"SL2.50ch00:11184554-11185987","35","11184554","11185987","1433"
"SL2.50ch00:11184559-11185963","35","11184559","11185963","1404"
"SL2.50ch00:11239943-11240920","41","11239943","11240920","977"
"SL2.50ch00:11242538-11243692","55","11242538","11243692","1154"
"SL2.50ch00:11244917-11246524","80","11244917","11246524","1607"
"SL2.50ch00:11251418-11254505","129","11251418","11254505","3087"
"SL2.50ch00:11251473-11254521","129","11251473","11254521","3048"
"SL2.50ch00:11256077-11257931","51","11256077","11257931","1854"
"SL2.50ch00:11293074-11293554","8","11293074","11293554","480"
"SL2.50ch00:11295501-11296038","19","11295501","11296038","537"
"SL2.50ch00:11297430-11297761","10","11297430","11297761","331"
"SL2.50ch00:11301434-11301838","17","11301434","11301838","404"
"SL2.50ch00:11301523-11301854","16","11301523","11301854","331"
"SL2.50ch00:11308046-11308427","11","11308046","11308427","381"
"SL2.50ch00:11310727-11313687","235","11310727","11313687","2960"
"SL2.50ch00:11310886-11313674","233","11310886","11313674","2788"
"SL2.50ch00:11314410-11315883","104","11314410","11315883","1473"
"SL2.50ch00:11314447-11315959","104","11314447","11315959","1512"
"SL2.50ch00:11317036-11318741","54","11317036","11318741","1705"
"SL2.50ch00:11321826-11325870","108","11321826","11325870","4044"
"SL2.50ch00:11326911-11336372","252","11326911","11336372","9461"
"SL2.50ch00:11337261-11343309","104","11337261","11343309","6048"
"SL2.50ch00:11344369-11345115","22","11344369","11345115","746"
"SL2.50ch00:11362846-11363749","46","11362846","11363749","903"
"SL2.50ch00:11362909-11363764","45","11362909","11363764","855"
"SL2.50ch00:11369358-11374033","134","11369358","11374033","4675"
"SL2.50ch00:11377464-11379406","65","11377464","11379406","1942"
"SL2.50ch00:11377992-11379414","63","11377992","11379414","1422"
"SL2.50ch00:11396268-11398033","130","11396268","11398033","1765"
"SL2.50ch00:11396281-11398063","129","11396281","11398063","1782"
"SL2.50ch00:11398844-11404525","277","11398844","11404525","5681"
