"Read","Counts","Read Position Start","Read Position End","Read Size (rs)","Mean Read Size (mrs)","mrs/rs"
"SL2.50ch00:7493647-7496794","122","7493647","7496794","3147","1336.01441019","2.35551351543"
"SL2.50ch00:7497691-7505701","326","7497691","7505701","8010","1336.01441019","5.99544431476"
"SL2.50ch00:7548540-7549016","6","7548540","7549016","476","1336.01441019","0.356283582251"
"SL2.50ch00:7579535-7579916","54","7579535","7579916","381","1336.01441019","0.285176564785"
"SL2.50ch00:7579537-7579941","54","7579537","7579941","404","1336.01441019","0.302391947961"
"SL2.50ch00:7656812-7660521","148","7656812","7660521","3709","1336.01441019","2.77616766086"
"SL2.50ch00:7661257-7666762","245","7661257","7666762","5505","1336.01441019","4.12046453842"
"SL2.50ch00:7671945-7672276","8","7671945","7672276","331","1336.01441019","0.24775181875"
"SL2.50ch00:7691363-7691814","18","7691363","7691814","451","1336.01441019","0.337571209233"
"SL2.50ch00:7721224-7722043","35","7721224","7722043","819","1336.01441019","0.613017340049"
"SL2.50ch00:7753861-7754192","15","7753861","7754192","331","1336.01441019","0.24775181875"
"SL2.50ch00:7759814-7760675","26","7759814","7760675","861","1336.01441019","0.644454126718"
"SL2.50ch00:7782569-7782900","9","7782569","7782900","331","1336.01441019","0.24775181875"
"SL2.50ch00:7785175-7785556","14","7785175","7785556","381","1336.01441019","0.285176564785"
"SL2.50ch00:7791369-7791750","6","7791369","7791750","381","1336.01441019","0.285176564785"
"SL2.50ch00:7799427-7805883","428","7799427","7805883","6456","1336.01441019","4.832283208"
"SL2.50ch00:7806307-7806912","68","7806307","7806912","605","1336.01441019","0.45283942702"
"SL2.50ch00:7806334-7806780","68","7806334","7806780","446","1336.01441019","0.33382873463"
"SL2.50ch00:7809352-7810164","26","7809352","7810164","812","1336.01441019","0.607777875604"
"SL2.50ch00:7814409-7815341","50","7814409","7815341","932","1336.01441019","0.697597266087"
"SL2.50ch00:7818026-7820661","156","7818026","7820661","2635","1336.01441019","1.97228411603"
"SL2.50ch00:7828659-7840838","543","7828659","7840838","12179","1336.01441019","9.11591963914"
"SL2.50ch00:7844700-7847495","103","7844700","7847495","2795","1336.01441019","2.09204330334"
"SL2.50ch00:7851343-7857107","205","7851343","7857107","5764","1336.01441019","4.31432472288"
"SL2.50ch00:7861042-7865109","206","7861042","7865109","4067","1336.01441019","3.04412884246"
"SL2.50ch00:7865595-7869991","163","7865595","7869991","4396","1336.01441019","3.29038367137"
"SL2.50ch00:7874473-7875566","38","7874473","7875566","1093","1336.01441019","0.818104948319"
"SL2.50ch00:7894339-7894918","19","7894339","7894918","579","1336.01441019","0.433378559082"
"SL2.50ch00:7908152-7909933","55","7908152","7909933","1781","1336.01441019","1.33306945376"
"SL2.50ch00:7920594-7921036","25","7920594","7921036","442","1336.01441019","0.330834754947"
"SL2.50ch00:7929686-7930805","68","7929686","7930805","1119","1336.01441019","0.837565816257"
"SL2.50ch00:7932993-7933496","24","7932993","7933496","503","1336.01441019","0.376492945109"
"SL2.50ch00:7955702-7956245","11","7955702","7956245","543","1336.01441019","0.406432741937"
"SL2.50ch00:7981894-7984640","86","7981894","7984640","2746","1336.01441019","2.05536705223"
"SL2.50ch00:7992280-7995772","219","7992280","7995772","3492","1336.01441019","2.61374426306"
"SL2.50ch00:7997050-7999590","166","7997050","7999590","2540","1336.01441019","1.90117709856"
"SL2.50ch00:8003805-8008288","205","8003805","8008288","4483","1336.01441019","3.35550272947"
"SL2.50ch00:8211969-8213519","47","8211969","8213519","1550","1336.01441019","1.16016712708"
"SL2.50ch00:8215981-8216312","14","8215981","8216312","331","1336.01441019","0.24775181875"
"SL2.50ch00:8220236-8221108","25","8220236","8221108","872","1336.01441019","0.652687570846"
"SL2.50ch00:8226836-8227347","24","8226836","8227347","511","1336.01441019","0.382480904475"
"SL2.50ch00:8239260-8240239","83","8239260","8240239","979","1336.01441019","0.73277652736"
"SL2.50ch00:8239286-8240213","83","8239286","8240213","927","1336.01441019","0.693854791484"
"SL2.50ch00:8248127-8248821","28","8248127","8248821","694","1336.01441019","0.519455474962"
"SL2.50ch00:8261022-8261479","25","8261022","8261479","457","1336.01441019","0.342062178757"
"SL2.50ch00:8272962-8273984","38","8272962","8273984","1022","1336.01441019","0.76496180895"
"SL2.50ch00:8274420-8274933","18","8274420","8274933","513","1336.01441019","0.383977894316"
"SL2.50ch00:8278002-8278581","20","8278002","8278581","579","1336.01441019","0.433378559082"
"SL2.50ch00:8289099-8290072","27","8289099","8290072","973","1336.01441019","0.728285557836"
"SL2.50ch00:8290565-8291088","16","8290565","8291088","523","1336.01441019","0.391462843523"
"SL2.50ch00:8308289-8309515","73","8308289","8309515","1226","1336.01441019","0.917654772771"
"SL2.50ch00:8316667-8317356","26","8316667","8317356","689","1336.01441019","0.515713000358"
"SL2.50ch00:8317943-8318944","56","8317943","8318944","1001","1336.01441019","0.749243415615"
"SL2.50ch00:8337579-8338281","20","8337579","8338281","702","1336.01441019","0.525443434327"
"SL2.50ch00:8352245-8353277","505","8352245","8353277","1032","1336.01441019","0.772446758157"
"SL2.50ch00:8364154-8364535","26","8364154","8364535","381","1336.01441019","0.285176564785"
"SL2.50ch00:8365619-8366000","25","8365619","8366000","381","1336.01441019","0.285176564785"
"SL2.50ch00:8373129-8374954","69","8373129","8374954","1825","1336.01441019","1.36600323027"
"SL2.50ch00:8390588-8391066","12","8390588","8391066","478","1336.01441019","0.357780572092"
"SL2.50ch00:8394886-8395764","40","8394886","8395764","878","1336.01441019","0.65717854037"
"SL2.50ch00:8397257-8398381","57","8397257","8398381","1124","1336.01441019","0.841308290861"
"SL2.50ch00:8404870-8407969","111","8404870","8407969","3099","1336.01441019","2.31958575923"
"SL2.50ch00:8408883-8412450","169","8408883","8412450","3567","1336.01441019","2.66988138212"
"SL2.50ch00:8594461-8594943","36","8594461","8594943","482","1336.01441019","0.360774551775"
"SL2.50ch00:8609823-8611996","103","8609823","8611996","2173","1336.01441019","1.62647946267"
"SL2.50ch00:8613794-8619779","294","8613794","8619779","5985","1336.01441019","4.47974210036"
"SL2.50ch00:8620573-8625297","260","8620573","8625297","4724","1336.01441019","3.53589000536"
"SL2.50ch00:8634190-8643955","542","8634190","8643955","9765","1336.01441019","7.30905290058"
"SL2.50ch00:8665372-8665998","32","8665372","8665998","626","1336.01441019","0.468557820355"
"SL2.50ch00:8693413-8694710","30","8693413","8694710","1297","1336.01441019","0.970797912141"
"SL2.50ch00:8718576-8718907","7","8718576","8718907","331","1336.01441019","0.24775181875"
"SL2.50ch00:8733703-8734280","72","8733703","8734280","577","1336.01441019","0.431881569241"
"SL2.50ch00:8733739-8734376","73","8733739","8734376","637","1336.01441019","0.476791264482"
"SL2.50ch00:8949323-8950643","79","8949323","8950643","1320","1336.01441019","0.988013295317"
"SL2.50ch00:8951629-8952554","37","8951629","8952554","925","1336.01441019","0.692357801642"
"SL2.50ch00:8956889-8957937","36","8956889","8957937","1048","1336.01441019","0.784422676888"
"SL2.50ch00:8959158-8961918","126","8959158","8961918","2760","1336.01441019","2.06584598112"
"SL2.50ch00:8964673-8967254","106","8964673","8967254","2581","1336.01441019","1.93186539031"
"SL2.50ch00:8968434-8969133","29","8968434","8969133","699","1336.01441019","0.523197949565"
"SL2.50ch00:8976463-8979122","212","8976463","8979122","2659","1336.01441019","1.99024799413"
"SL2.50ch00:8976500-8979074","212","8976500","8979074","2574","1336.01441019","1.92662592587"
"SL2.50ch00:8985607-8990373","226","8985607","8990373","4766","1336.01441019","3.56732679203"
"SL2.50ch00:8991170-8996945","188","8991170","8996945","5775","1336.01441019","4.32255816701"
"SL2.50ch00:9002719-9008080","204","9002719","9008080","5361","1336.01441019","4.01268126984"
"SL2.50ch00:9015043-9015861","48","9015043","9015861","818","1336.01441019","0.612268845128"
"SL2.50ch00:9017163-9020271","162","9017163","9020271","3108","1336.01441019","2.32632221352"
"SL2.50ch00:9030190-9032107","112","9030190","9032107","1917","1336.01441019","1.43486476297"
"SL2.50ch00:9032873-9033452","20","9032873","9033452","579","1336.01441019","0.433378559082"
"SL2.50ch00:9039135-9039732","21","9039135","9039732","597","1336.01441019","0.446851467655"
"SL2.50ch00:9046200-9047902","160","9046200","9047902","1702","1336.01441019","1.27393835502"
"SL2.50ch00:9046202-9047927","160","9046202","9047927","1725","1336.01441019","1.2911537382"
"SL2.50ch00:9049667-9051611","207","9049667","9051611","1944","1336.01441019","1.45507412583"
"SL2.50ch00:9049687-9051617","207","9049687","9051617","1930","1336.01441019","1.44459519694"
"SL2.50ch00:9055419-9056439","76","9055419","9056439","1020","1336.01441019","0.763464819108"
"SL2.50ch00:9058057-9062380","433","9058057","9062380","4323","1336.01441019","3.23574354216"
"SL2.50ch00:9058130-9062366","431","9058130","9062366","4236","1336.01441019","3.17062448406"
"SL2.50ch00:9068652-9071643","246","9068652","9071643","2991","1336.01441019","2.2387483078"
"SL2.50ch00:9068669-9071580","246","9068669","9071580","2911","1336.01441019","2.17886871414"
"SL2.50ch00:9078238-9081468","155","9078238","9081468","3230","1336.01441019","2.41763859384"
"SL2.50ch00:9090020-9091344","102","9090020","9091344","1324","1336.01441019","0.991007274999"
"SL2.50ch00:9090129-9091328","100","9090129","9091328","1199","1336.01441019","0.897445409913"
"SL2.50ch00:9096399-9098580","108","9096399","9098580","2181","1336.01441019","1.63246742203"
"SL2.50ch00:9098778-9101782","144","9098778","9101782","3004","1336.01441019","2.24847874177"
"SL2.50ch00:9123049-9123430","9","9123049","9123430","381","1336.01441019","0.285176564785"
"SL2.50ch00:9149049-9149380","27","9149049","9149380","331","1336.01441019","0.24775181875"
"SL2.50ch00:9239301-9242365","145","9239301","9242365","3064","1336.01441019","2.29338843701"
"SL2.50ch00:9254842-9256563","116","9254842","9256563","1721","1336.01441019","1.28815975852"
"SL2.50ch00:9255016-9256573","113","9255016","9256573","1557","1336.01441019","1.16540659152"
"SL2.50ch00:9258981-9260290","70","9258981","9260290","1309","1336.01441019","0.979779851189"
"SL2.50ch00:9261209-9262659","56","9261209","9262659","1450","1336.01441019","1.08531763501"
"SL2.50ch00:9271913-9272294","26","9271913","9272294","381","1336.01441019","0.285176564785"
"SL2.50ch00:9337679-9338502","21","9337679","9338502","823","1336.01441019","0.616011319731"
"SL2.50ch00:9342636-9343189","13","9342636","9343189","553","1336.01441019","0.413917691144"
"SL2.50ch00:9366793-9367269","27","9366793","9367269","476","1336.01441019","0.356283582251"
"SL2.50ch00:9368011-9368406","12","9368011","9368406","395","1336.01441019","0.295655493674"
"SL2.50ch00:9369290-9370561","40","9369290","9370561","1271","1336.01441019","0.951337044203"
"SL2.50ch00:9395581-9395962","11","9395581","9395962","381","1336.01441019","0.285176564785"
"SL2.50ch00:9405622-9406110","17","9405622","9406110","488","1336.01441019","0.365265521299"
"SL2.50ch00:9407427-9409207","70","9407427","9409207","1780","1336.01441019","1.33232095884"
"SL2.50ch00:9411353-9417249","263","9411353","9417249","5896","1336.01441019","4.41312605241"
"SL2.50ch00:9418329-9422868","167","9418329","9422868","4539","1336.01441019","3.39741844503"
"SL2.50ch00:9423650-9427773","252","9423650","9427773","4123","1336.01441019","3.08604455802"
"SL2.50ch00:9432373-9435895","154","9432373","9435895","3522","1336.01441019","2.63619911069"
"SL2.50ch00:9438461-9438842","9","9438461","9438842","381","1336.01441019","0.285176564785"
"SL2.50ch00:9450109-9458110","470","9450109","9458110","8001","1336.01441019","5.98870786048"
"SL2.50ch00:9459722-9461061","39","9459722","9461061","1339","1336.01441019","1.00223469881"
"SL2.50ch00:9469117-9469704","42","9469117","9469704","587","1336.01441019","0.439366518448"
"SL2.50ch00:9469184-9469660","40","9469184","9469660","476","1336.01441019","0.356283582251"
"SL2.50ch00:9472299-9474303","62","9472299","9474303","2004","1336.01441019","1.49998382107"
"SL2.50ch00:9478102-9485702","436","9478102","9485702","7600","1336.01441019","5.68856139728"
"SL2.50ch00:9499085-9500608","46","9499085","9500608","1523","1336.01441019","1.13995776422"
"SL2.50ch00:9526293-9526787","21","9526293","9526787","494","1336.01441019","0.369756490823"
"SL2.50ch00:9563167-9565730","85","9563167","9565730","2563","1336.01441019","1.91839248174"
"SL2.50ch00:9570000-9571436","77","9570000","9571436","1436","1336.01441019","1.07483870612"
"SL2.50ch00:9571925-9573357","64","9571925","9573357","1432","1336.01441019","1.07184472643"
"SL2.50ch00:9574017-9574759","42","9574017","9574759","742","1336.01441019","0.555383231155"
"SL2.50ch00:9588332-9589715","58","9588332","9589715","1383","1336.01441019","1.03516847532"
"SL2.50ch00:9599366-9599921","33","9599366","9599921","555","1336.01441019","0.415414680985"
"SL2.50ch00:9601085-9601527","34","9601085","9601527","442","1336.01441019","0.330834754947"
"SL2.50ch00:9610173-9610782","22","9610173","9610782","609","1336.01441019","0.455833406703"
"SL2.50ch00:9619051-9619527","10","9619051","9619527","476","1336.01441019","0.356283582251"
"SL2.50ch00:9621309-9625027","217","9621309","9625027","3718","1336.01441019","2.78290411514"
"SL2.50ch00:9626034-9626852","54","9626034","9626852","818","1336.01441019","0.612268845128"
"SL2.50ch00:9627319-9628335","44","9627319","9628335","1016","1336.01441019","0.760470839426"
"SL2.50ch00:9629895-9630299","35","9629895","9630299","404","1336.01441019","0.302391947961"
"SL2.50ch00:9629917-9630298","35","9629917","9630298","381","1336.01441019","0.285176564785"
"SL2.50ch00:9722309-9729289","357","9722309","9729289","6980","1336.01441019","5.22449454645"
"SL2.50ch00:9753122-9755092","78","9753122","9755092","1970","1336.01441019","1.47453499377"
"SL2.50ch00:9757260-9760710","141","9757260","9760710","3450","1336.01441019","2.5823074764"
"SL2.50ch00:9771534-9776201","259","9771534","9776201","4667","1336.01441019","3.49322579488"
"SL2.50ch00:9781941-9782556","35","9781941","9782556","615","1336.01441019","0.460324376227"
"SL2.50ch00:9784250-9784845","24","9784250","9784845","595","1336.01441019","0.445354477813"
"SL2.50ch00:9788325-9788922","27","9788325","9788922","597","1336.01441019","0.446851467655"
"SL2.50ch00:9790477-9791122","22","9790477","9791122","645","1336.01441019","0.482779223848"
"SL2.50ch00:9794415-9796017","549","9794415","9796017","1602","1336.01441019","1.19908886295"
"SL2.50ch00:9802137-9804804","105","9802137","9804804","2667","1336.01441019","1.99623595349"
"SL2.50ch00:9814132-9815563","61","9814132","9815563","1431","1336.01441019","1.07109623151"
"SL2.50ch00:9819957-9820446","21","9819957","9820446","489","1336.01441019","0.36601401622"
"SL2.50ch00:9834856-9836719","128","9834856","9836719","1863","1336.01441019","1.39444603725"
"SL2.50ch00:9834870-9836717","127","9834870","9836717","1847","1336.01441019","1.38247011852"
"SL2.50ch00:9837981-9839049","70","9837981","9839049","1068","1336.01441019","0.799392575302"
"SL2.50ch00:9855831-9856465","24","9855831","9856465","634","1336.01441019","0.47454577972"
"SL2.50ch00:9858531-9858862","3","9858531","9858862","331","1336.01441019","0.24775181875"
"SL2.50ch00:9862095-9862680","60","9862095","9862680","585","1336.01441019","0.437869528606"
"SL2.50ch00:9864934-9865951","67","9864934","9865951","1017","1336.01441019","0.761219334346"
"SL2.50ch00:9880761-9881168","16","9880761","9881168","407","1336.01441019","0.304637432723"
"SL2.50ch00:9954134-9960010","246","9954134","9960010","5876","1336.01441019","4.398156154"
"SL2.50ch00:9963927-9971391","280","9963927","9971391","7464","1336.01441019","5.58676608806"
"SL2.50ch00:9972941-9982190","379","9972941","9982190","9249","1336.01441019","6.9228295215"
"SL2.50ch00:9983433-9987686","115","9983433","9987686","4253","1336.01441019","3.18334889771"
"SL2.50ch00:9990143-9993954","183","9990143","9993954","3811","1336.01441019","2.85251414277"
"SL2.50ch00:9998705-10002129","181","9998705","10002129","3424","1336.01441019","2.56284660846"
"SL2.50ch01:11458478-11458882","35","11458478","11458882","404","1336.01441019","0.302391947961"
"SL2.50ch01:1333605-1333936","15","1333605","1333936","331","1336.01441019","0.24775181875"
"SL2.50ch01:14955668-14956176","28","14955668","14956176","508","1336.01441019","0.380235419713"
"SL2.50ch01:15605509-15606315","83","15605509","15606315","806","1336.01441019","0.60328690608"
"SL2.50ch01:15605583-15606193","74","15605583","15606193","610","1336.01441019","0.456581901624"
"SL2.50ch01:1627796-1628204","38","1627796","1628204","408","1336.01441019","0.305385927643"
"SL2.50ch01:1627802-1628244","40","1627802","1628244","442","1336.01441019","0.330834754947"
"SL2.50ch01:18123312-18123806","43","18123312","18123806","494","1336.01441019","0.369756490823"
"SL2.50ch01:1839633-1903351","677519","1839633","1903351","63718","1336.01441019","47.6925993568"
"SL2.50ch01:1839799-1903298","677513","1839799","1903298","63499","1336.01441019","47.5286789692"
"SL2.50ch01:18654278-18654759","19","18654278","18654759","481","1336.01441019","0.360026056854"
"SL2.50ch01:20263642-20264023","11","20263642","20264023","381","1336.01441019","0.285176564785"
"SL2.50ch01:22522140-22522710","3","22522140","22522710","570","1336.01441019","0.426642104796"
"SL2.50ch01:22596207-22597081","96","22596207","22597081","874","1336.01441019","0.654184560687"
"SL2.50ch01:22596263-22597008","94","22596263","22597008","745","1336.01441019","0.557628715917"
"SL2.50ch01:23874904-23875672","61","23874904","23875672","768","1336.01441019","0.574844099093"
"SL2.50ch01:23874966-23875520","50","23874966","23875520","554","1336.01441019","0.414666186065"
"SL2.50ch01:23892238-23892823","43","23892238","23892823","585","1336.01441019","0.437869528606"
"SL2.50ch01:23934743-23935506","210","23934743","23935506","763","1336.01441019","0.57110162449"
"SL2.50ch01:23934748-23939734","802","23934748","23939734","4986","1336.01441019","3.73199567458"
"SL2.50ch01:23935933-23937367","345","23935933","23937367","1434","1336.01441019","1.07334171628"
"SL2.50ch01:23937759-23938302","147","23937759","23938302","543","1336.01441019","0.406432741937"
"SL2.50ch01:23939235-23939566","40","23939235","23939566","331","1336.01441019","0.24775181875"
"SL2.50ch01:23941132-23943641","1975","23941132","23943641","2509","1336.01441019","1.87797375602"
"SL2.50ch01:23941250-23943069","1951","23941250","23943069","1819","1336.01441019","1.36151226074"
"SL2.50ch01:23952360-23953431","101","23952360","23953431","1071","1336.01441019","0.801638060064"
"SL2.50ch01:23964499-23964830","24","23964499","23964830","331","1336.01441019","0.24775181875"
"SL2.50ch01:23965493-23966287","453","23965493","23966287","794","1336.01441019","0.594304967031"
"SL2.50ch01:23965531-23966303","450","23965531","23966303","772","1336.01441019","0.577838078776"
"SL2.50ch01:24228623-24229100","33","24228623","24229100","477","1336.01441019","0.357032077171"
"SL2.50ch01:24233748-24236055","198","24233748","24236055","2307","1336.01441019","1.72677778204"
"SL2.50ch01:24233801-24235923","194","24233801","24235923","2122","1336.01441019","1.58830622171"
"SL2.50ch01:25453551-25453932","17","25453551","25453932","381","1336.01441019","0.285176564785"
"SL2.50ch01:26706804-26707135","11","26706804","26707135","331","1336.01441019","0.24775181875"
"SL2.50ch01:27417571-27417952","90","27417571","27417952","381","1336.01441019","0.285176564785"
"SL2.50ch01:27884780-27885588","227","27884780","27885588","808","1336.01441019","0.604783895921"
"SL2.50ch01:27884839-27885443","215","27884839","27885443","604","1336.01441019","0.452090932099"
"SL2.50ch01:28719574-28719905","5","28719574","28719905","331","1336.01441019","0.24775181875"
"SL2.50ch01:31877343-31877674","13","31877343","31877674","331","1336.01441019","0.24775181875"
"SL2.50ch01:32158559-32158989","21","32158559","32158989","430","1336.01441019","0.321852815899"
"SL2.50ch01:35397387-35397768","21","35397387","35397768","381","1336.01441019","0.285176564785"
"SL2.50ch01:36875461-36876083","19","36875461","36876083","622","1336.01441019","0.465563840672"
"SL2.50ch01:36888496-36896597","826","36888496","36896597","8101","1336.01441019","6.06355735255"
"SL2.50ch01:36888528-36896680","827","36888528","36896680","8152","1336.01441019","6.1017305935"
"SL2.50ch01:36950541-36950872","14","36950541","36950872","331","1336.01441019","0.24775181875"
"SL2.50ch01:36985947-36988070","301","36985947","36988070","2123","1336.01441019","1.58905471663"
"SL2.50ch01:39121305-39123184","133","39121305","39123184","1879","1336.01441019","1.40642195598"
"SL2.50ch01:39123633-39124598","36","39123633","39124598","965","1336.01441019","0.72229759847"
"SL2.50ch01:39132531-39133845","189","39132531","39133845","1314","1336.01441019","0.983522325792"
"SL2.50ch01:39132587-39133511","180","39132587","39133511","924","1336.01441019","0.691609306722"
"SL2.50ch01:39135383-39136962","144","39135383","39136962","1579","1336.01441019","1.18187347978"
"SL2.50ch01:39137335-39138333","58","39137335","39138333","998","1336.01441019","0.746997930853"
"SL2.50ch01:39769240-39770437","114","39769240","39770437","1197","1336.01441019","0.895948420071"
"SL2.50ch01:39769398-39770139","92","39769398","39770139","741","1336.01441019","0.554634736235"
"SL2.50ch01:40523723-40524199","20","40523723","40524199","476","1336.01441019","0.356283582251"
"SL2.50ch01:40903454-40903835","15","40903454","40903835","381","1336.01441019","0.285176564785"
"SL2.50ch01:41729423-41731299","148","41729423","41731299","1876","1336.01441019","1.40417647122"
"SL2.50ch01:41729508-41731215","148","41729508","41731215","1707","1336.01441019","1.27768082963"
"SL2.50ch01:41733234-41733827","32","41733234","41733827","593","1336.01441019","0.443857487972"
"SL2.50ch01:41734282-41734663","10","41734282","41734663","381","1336.01441019","0.285176564785"
"SL2.50ch01:41753105-41753553","19","41753105","41753553","448","1336.01441019","0.335325724471"
"SL2.50ch01:42362393-42362883","19","42362393","42362883","490","1336.01441019","0.36676251114"
"SL2.50ch01:43039497-43039883","103","43039497","43039883","386","1336.01441019","0.288919039388"
"SL2.50ch01:43647892-43648464","68","43647892","43648464","572","1336.01441019","0.428139094637"
"SL2.50ch01:43647919-43648405","68","43647919","43648405","486","1336.01441019","0.363768531457"
"SL2.50ch01:43779509-43779840","9","43779509","43779840","331","1336.01441019","0.24775181875"
"SL2.50ch01:44088990-44089371","4","44088990","44089371","381","1336.01441019","0.285176564785"
"SL2.50ch01:44093384-44094080","23","44093384","44094080","696","1336.01441019","0.520952464803"
"SL2.50ch01:44467103-44467591","23","44467103","44467591","488","1336.01441019","0.365265521299"
"SL2.50ch01:44528790-44530874","103","44528790","44530874","2084","1336.01441019","1.55986341473"
"SL2.50ch01:44531920-44532301","20","44531920","44532301","381","1336.01441019","0.285176564785"
"SL2.50ch01:44610177-44610661","16","44610177","44610661","484","1336.01441019","0.362271541616"
"SL2.50ch01:44654861-44657190","106","44654861","44657190","2329","1336.01441019","1.7432446703"
"SL2.50ch01:44706862-44707193","10","44706862","44707193","331","1336.01441019","0.24775181875"
"SL2.50ch01:44757077-44758026","76","44757077","44758026","949","1336.01441019","0.710321679739"
"SL2.50ch01:44757085-44758009","76","44757085","44758009","924","1336.01441019","0.691609306722"
"SL2.50ch01:44787696-44789005","86","44787696","44789005","1309","1336.01441019","0.979779851189"
"SL2.50ch01:44790727-44791309","37","44790727","44791309","582","1336.01441019","0.435624043844"
"SL2.50ch01:44799367-44801189","133","44799367","44801189","1822","1336.01441019","1.36375774551"
"SL2.50ch01:44815432-44816107","49","44815432","44816107","675","1336.01441019","0.505234071469"
"SL2.50ch01:44821828-44822517","44","44821828","44822517","689","1336.01441019","0.515713000358"
"SL2.50ch01:44830447-44831700","78","44830447","44831700","1253","1336.01441019","0.93786413563"
"SL2.50ch01:44835583-44836248","55","44835583","44836248","665","1336.01441019","0.497749122262"
"SL2.50ch01:44835607-44836280","55","44835607","44836280","673","1336.01441019","0.503737081627"
"SL2.50ch01:44843039-44843522","25","44843039","44843522","483","1336.01441019","0.361523046695"
"SL2.50ch01:44860997-44861575","36","44860997","44861575","578","1336.01441019","0.432630064161"
"SL2.50ch01:44881671-44882093","25","44881671","44882093","422","1336.01441019","0.315864856533"
"SL2.50ch01:44914556-44915097","8","44914556","44915097","541","1336.01441019","0.404935752096"
"SL2.50ch01:44921668-44922273","23","44921668","44922273","605","1336.01441019","0.45283942702"
"SL2.50ch01:44946354-44946735","15","44946354","44946735","381","1336.01441019","0.285176564785"
"SL2.50ch01:44981212-44982326","80","44981212","44982326","1114","1336.01441019","0.833823341654"
"SL2.50ch01:44981256-44982262","79","44981256","44982262","1006","1336.01441019","0.752985890219"
"SL2.50ch01:44982919-44986729","213","44982919","44986729","3810","1336.01441019","2.85176564785"
"SL2.50ch01:44994737-44995068","11","44994737","44995068","331","1336.01441019","0.24775181875"
"SL2.50ch01:45009206-45009799","675","45009206","45009799","593","1336.01441019","0.443857487972"
"SL2.50ch01:45009246-45009813","675","45009246","45009813","567","1336.01441019","0.424396620034"
"SL2.50ch01:45271272-45271996","29","45271272","45271996","724","1336.01441019","0.541910322583"
"SL2.50ch01:45276944-45277463","31","45276944","45277463","519","1336.01441019","0.38846886384"
"SL2.50ch01:45786008-45786339","6","45786008","45786339","331","1336.01441019","0.24775181875"
"SL2.50ch01:48286870-48287201","9","48286870","48287201","331","1336.01441019","0.24775181875"
"SL2.50ch01:51091098-51091429","13","51091098","51091429","331","1336.01441019","0.24775181875"
"SL2.50ch01:5240590-5240921","30","5240590","5240921","331","1336.01441019","0.24775181875"
"SL2.50ch01:53020786-53021273","19","53020786","53021273","487","1336.01441019","0.364517026378"
"SL2.50ch01:5319851-5322326","166","5319851","5322326","2475","1336.01441019","1.85252492872"
"SL2.50ch01:53294157-53294555","7","53294157","53294555","398","1336.01441019","0.297900978436"
"SL2.50ch01:53321430-53321927","31","53321430","53321927","497","1336.01441019","0.372001975585"
"SL2.50ch01:53328203-53328584","9","53328203","53328584","381","1336.01441019","0.285176564785"
"SL2.50ch01:53392195-53392852","867","53392195","53392852","657","1336.01441019","0.491761162896"
"SL2.50ch01:53392227-53392832","864","53392227","53392832","605","1336.01441019","0.45283942702"
"SL2.50ch01:53476716-53477201","17","53476716","53477201","485","1336.01441019","0.363020036537"
"SL2.50ch01:53507603-53507984","8","53507603","53507984","381","1336.01441019","0.285176564785"
"SL2.50ch01:54529003-54529517","34","54529003","54529517","514","1336.01441019","0.384726389237"
"SL2.50ch01:54964667-54965302","25","54964667","54965302","635","1336.01441019","0.475294274641"
"SL2.50ch01:55578885-55580294","243","55578885","55580294","1409","1336.01441019","1.05462934326"
"SL2.50ch01:55579459-55580281","227","55579459","55580281","822","1336.01441019","0.615262824811"
"SL2.50ch01:56092195-56092526","31","56092195","56092526","331","1336.01441019","0.24775181875"
"SL2.50ch01:56249140-56249692","186","56249140","56249692","552","1336.01441019","0.413169196223"
"SL2.50ch01:56249191-56249695","183","56249191","56249695","504","1336.01441019","0.37724144003"
"SL2.50ch01:56268229-56268560","15","56268229","56268560","331","1336.01441019","0.24775181875"
"SL2.50ch01:57183190-57183893","65","57183190","57183893","703","1336.01441019","0.526191929248"
"SL2.50ch01:57183302-57183748","61","57183302","57183748","446","1336.01441019","0.33382873463"
"SL2.50ch01:59207046-59207706","63","59207046","59207706","660","1336.01441019","0.494006647658"
"SL2.50ch01:59207067-59207653","62","59207067","59207653","586","1336.01441019","0.438618023527"
"SL2.50ch01:5969794-5970125","20","5969794","5970125","331","1336.01441019","0.24775181875"
"SL2.50ch01:59811765-59812268","10","59811765","59812268","503","1336.01441019","0.376492945109"
"SL2.50ch01:59925016-59925397","14","59925016","59925397","381","1336.01441019","0.285176564785"
"SL2.50ch01:60203089-60203470","8","60203089","60203470","381","1336.01441019","0.285176564785"
"SL2.50ch01:60368301-60368894","42","60368301","60368894","593","1336.01441019","0.443857487972"
"SL2.50ch01:60369273-60370381","116","60369273","60370381","1108","1336.01441019","0.829332372129"
"SL2.50ch01:60369363-60370299","109","60369363","60370299","936","1336.01441019","0.70059124577"
"SL2.50ch01:60876741-60878784","188","60876741","60878784","2043","1336.01441019","1.52917512298"
"SL2.50ch01:60876808-60878696","187","60876808","60878696","1888","1336.01441019","1.41315841027"
"SL2.50ch01:61418930-61419311","30","61418930","61419311","381","1336.01441019","0.285176564785"
"SL2.50ch01:61861812-61862416","54","61861812","61862416","604","1336.01441019","0.452090932099"
"SL2.50ch01:61862024-61862416","51","61862024","61862416","392","1336.01441019","0.293410008912"
