"Read","Counts","Read Position Start","Read Position End","Read Size (rs)","Mean Read Size (mrs)","mrs/rs"
"SL2.50ch00:17108285-17108956","73","17108285","17108956","671","1549.65308533","0.43300013813"
"SL2.50ch00:17155453-17158858","4784","17155453","17158858","3405","1549.65308533","2.19726597665"
"SL2.50ch00:17155687-17158917","4785","17155687","17158917","3230","1549.65308533","2.08433747565"
"SL2.50ch00:17231414-17234424","514","17231414","17234424","3010","1549.65308533","1.94237021725"
"SL2.50ch00:17231417-17234424","514","17231417","17234424","3007","1549.65308533","1.94043430009"
"SL2.50ch00:17297353-17300479","667","17297353","17300479","3126","1549.65308533","2.01722568077"
"SL2.50ch00:17297413-17298001","113","17297413","17298001","588","1549.65308533","0.379439763369"
"SL2.50ch00:17299575-17300334","289","17299575","17300334","759","1549.65308533","0.489787041491"
"SL2.50ch00:17347262-17350306","745","17347262","17350306","3044","1549.65308533","1.96431061173"
"SL2.50ch00:17347271-17350095","745","17347271","17350095","2824","1549.65308533","1.82234335332"
"SL2.50ch00:17458431-17461337","721","17458431","17461337","2906","1549.65308533","1.87525842236"
"SL2.50ch00:17458539-17461345","708","17458539","17461345","2806","1549.65308533","1.81072785036"
"SL2.50ch00:17522838-17525278","1738","17522838","17525278","2440","1549.65308533","1.57454595684"
"SL2.50ch00:17522856-17525186","1735","17522856","17525186","2330","1549.65308533","1.50356232764"
"SL2.50ch00:17606934-17607298","25","17606934","17607298","364","1549.65308533","0.234891282085"
"SL2.50ch00:17634681-17637684","2187","17634681","17637684","3003","1549.65308533","1.93785307721"
"SL2.50ch00:17634719-17637657","2187","17634719","17637657","2938","1549.65308533","1.8959082054"
"SL2.50ch00:17652904-17654436","233","17652904","17654436","1532","1549.65308533","0.988608363063"
"SL2.50ch00:17676871-17678777","181","17676871","17678777","1906","1549.65308533","1.22995270235"
"SL2.50ch00:17745760-17747595","192","17745760","17747595","1835","1549.65308533","1.18413599623"
"SL2.50ch00:17755341-17755705","58","17755341","17755705","364","1549.65308533","0.234891282085"
"SL2.50ch00:17769299-17772197","511","17769299","17772197","2898","1549.65308533","1.8700959766"
"SL2.50ch00:17769396-17771586","458","17769396","17771586","2190","1549.65308533","1.41321952683"
"SL2.50ch00:17839979-17843143","4621","17839979","17843143","3164","1549.65308533","2.04174729813"
"SL2.50ch00:17840185-17843265","4623","17840185","17843265","3080","1549.65308533","1.98754161765"
"SL2.50ch00:17905540-17907366","186","17905540","17907366","1826","1549.65308533","1.17832824475"
"SL2.50ch00:18009693-18011842","244","18009693","18011842","2149","1549.65308533","1.38676199231"
"SL2.50ch00:18038596-18041304","412","18038596","18041304","2708","1549.65308533","1.7474878898"
"SL2.50ch00:18038671-18039272","90","18038671","18039272","601","1549.65308533","0.387828737729"
"SL2.50ch00:18040204-18040706","110","18040204","18040706","502","1549.65308533","0.323943471448"
"SL2.50ch00:18047321-18054356","1356","18047321","18054356","7035","1549.65308533","4.53972574031"
"SL2.50ch00:18050052-18052395","782","18050052","18052395","2343","1549.65308533","1.511951302"
"SL2.50ch00:18116521-18121684","1133","18116521","18121684","5163","1549.65308533","3.33171343244"
"SL2.50ch00:18116542-18121670","1132","18116542","18121670","5128","1549.65308533","3.30912773224"
"SL2.50ch00:18176789-18177963","213","18176789","18177963","1174","1549.65308533","0.757588915298"
"SL2.50ch00:18193929-18194470","49","18193929","18194470","541","1549.65308533","0.349110394528"
"SL2.50ch00:18228178-18230848","675","18228178","18230848","2670","1549.65308533","1.72296627244"
"SL2.50ch00:18228196-18232576","806","18228196","18232576","4380","1549.65308533","2.82643905367"
"SL2.50ch00:18254468-18256503","440","18254468","18256503","2035","1549.65308533","1.31319714023"
"SL2.50ch00:1830139-1830734","55","1830139","1830734","595","1549.65308533","0.383956903409"
"SL2.50ch00:18315727-18318694","2168","18315727","18318694","2967","1549.65308533","1.91462207128"
"SL2.50ch00:18315761-18318804","2169","18315761","18318804","3043","1549.65308533","1.96366530601"
"SL2.50ch00:18352239-18355419","5907","18352239","18355419","3180","1549.65308533","2.05207218965"
"SL2.50ch00:18352250-18355460","5908","18352250","18355460","3210","1549.65308533","2.07143136125"
"SL2.50ch00:1836924-1838142","113","1836924","1838142","1218","1549.65308533","0.785982366978"
"SL2.50ch00:18372252-18372987","81","18372252","18372987","735","1549.65308533","0.474299704211"
"SL2.50ch00:18430111-18430750","65","18430111","18430750","639","1549.65308533","0.41235035509"
"SL2.50ch00:18432591-18433350","118","18432591","18433350","759","1549.65308533","0.489787041491"
"SL2.50ch00:18432644-18433447","121","18432644","18433447","803","1549.65308533","0.518180493172"
"SL2.50ch00:18444937-18445406","63","18444937","18445406","469","1549.65308533","0.302648382687"
"SL2.50ch00:18489940-18491155","383","18489940","18491155","1215","1549.65308533","0.784046449818"
"SL2.50ch00:18489945-18491175","385","18489945","18491175","1230","1549.65308533","0.793726035619"
"SL2.50ch00:18581886-18583006","120","18581886","18583006","1120","1549.65308533","0.722742406417"
"SL2.50ch00:18649038-18651648","345","18649038","18651648","2610","1549.65308533","1.68424792924"
"SL2.50ch00:18649224-18651389","324","18649224","18651389","2165","1549.65308533","1.39708688383"
"SL2.50ch00:18776662-18779508","1303","18776662","18779508","2846","1549.65308533","1.83654007916"
"SL2.50ch00:18776724-18779463","1302","18776724","18779463","2739","1549.65308533","1.76749236712"
"SL2.50ch00:1883241-1883777","56","1883241","1883777","536","1549.65308533","0.345883865928"
"SL2.50ch00:18865873-18866449","82","18865873","18866449","576","1549.65308533","0.371696094729"
"SL2.50ch00:18867384-18867973","66","18867384","18867973","589","1549.65308533","0.380085069089"
"SL2.50ch00:18909152-18911104","213","18909152","18911104","1952","1549.65308533","1.25963676547"
"SL2.50ch00:19091706-19094308","1159","19091706","19094308","2602","1549.65308533","1.67908548348"
"SL2.50ch00:19091722-19094319","1159","19091722","19094319","2597","1549.65308533","1.67585895488"
"SL2.50ch00:19120479-19124133","3488","19120479","19124133","3654","1549.65308533","2.35794710093"
"SL2.50ch00:19120635-19123276","3447","19120635","19123276","2641","1549.65308533","1.70425240656"
"SL2.50ch00:19155843-19156218","51","19155843","19156218","375","1549.65308533","0.241989645006"
"SL2.50ch00:19180993-19181586","83","19180993","19181586","593","1549.65308533","0.382666291969"
"SL2.50ch00:19308008-19310424","604","19308008","19310424","2416","1549.65308533","1.55905861956"
"SL2.50ch00:19308172-19311107","600","19308172","19311107","2935","1549.65308533","1.89397228824"
"SL2.50ch00:19321130-19323261","217","19321130","19323261","2131","1549.65308533","1.37514648935"
"SL2.50ch00:19374797-19377125","489","19374797","19377125","2328","1549.65308533","1.5022717162"
"SL2.50ch00:19374958-19375968","276","19374958","19375968","1010","1549.65308533","0.651758777215"
"SL2.50ch00:19376532-19377030","110","19376532","19377030","498","1549.65308533","0.321362248567"
"SL2.50ch00:19408083-19410487","889","19408083","19410487","2404","1549.65308533","1.55131495092"
"SL2.50ch00:19408084-19410495","889","19408084","19410495","2411","1549.65308533","1.55583209096"
"SL2.50ch00:19415732-19418158","357","19415732","19418158","2426","1549.65308533","1.56551167676"
"SL2.50ch00:19612971-19615925","13538","19612971","19615925","2954","1549.65308533","1.90623309692"
"SL2.50ch00:19613012-19615919","13537","19613012","19615919","2907","1549.65308533","1.87590372808"
"SL2.50ch00:19656380-19656968","622","19656380","19656968","588","1549.65308533","0.379439763369"
"SL2.50ch00:19703176-19705907","2058","19703176","19705907","2731","1549.65308533","1.76232992136"
"SL2.50ch00:19703245-19705875","2056","19703245","19705875","2630","1549.65308533","1.69715404364"
"SL2.50ch00:19810028-19812401","907","19810028","19812401","2373","1549.65308533","1.5313104736"
"SL2.50ch00:19810081-19812489","910","19810081","19812489","2408","1549.65308533","1.5538961738"
"SL2.50ch00:19862505-19864234","185","19862505","19864234","1729","1549.65308533","1.11573358991"
"SL2.50ch00:19915870-19918441","3190","19915870","19918441","2571","1549.65308533","1.65908100616"
"SL2.50ch00:19916074-19918377","3190","19916074","19918377","2303","1549.65308533","1.48613907319"
"SL2.50ch00:19964828-19967225","1749","19964828","19967225","2397","1549.65308533","1.54679781088"
"SL2.50ch00:19964876-19967243","1749","19964876","19967243","2367","1549.65308533","1.52743863928"
"SL2.50ch00:19980390-19980765","44","19980390","19980765","375","1549.65308533","0.241989645006"
"SL2.50ch00:19987604-19989029","187","19987604","19989029","1425","1549.65308533","0.919560651021"
"SL2.50ch00:19987750-19988835","170","19987750","19988835","1085","1549.65308533","0.700156706216"
"SL2.50ch00:20025559-20028106","501","20025559","20028106","2547","1549.65308533","1.64359366888"
"SL2.50ch00:20025792-20028023","499","20025792","20028023","2231","1549.65308533","1.43967706135"
"SL2.50ch00:20067026-20067390","62","20067026","20067390","364","1549.65308533","0.234891282085"
"SL2.50ch00:20087085-20087673","75","20087085","20087673","588","1549.65308533","0.379439763369"
"SL2.50ch00:20105409-20107747","317","20105409","20107747","2338","1549.65308533","1.5087247734"
"SL2.50ch00:20105570-20106896","203","20105570","20106896","1326","1549.65308533","0.85567538474"
"SL2.50ch00:20154072-20154447","45","20154072","20154447","375","1549.65308533","0.241989645006"
"SL2.50ch00:20160619-20163370","2993","20160619","20163370","2751","1549.65308533","1.77523603576"
"SL2.50ch00:20160753-20164220","3044","20160753","20164220","3467","1549.65308533","2.23727493129"
"SL2.50ch00:20274369-20275198","96","20274369","20275198","829","1549.65308533","0.534958441892"
"SL2.50ch00:20292054-20292795","270","20292054","20292795","741","1549.65308533","0.478171538531"
"SL2.50ch00:20292136-20292792","251","20292136","20292792","656","1549.65308533","0.42332055233"
"SL2.50ch00:20365242-20366498","282","20365242","20366498","1256","1549.65308533","0.810503984339"
"SL2.50ch00:20365252-20366596","283","20365252","20366596","1344","1549.65308533","0.8672908877"
"SL2.50ch00:20415259-20416048","73","20415259","20416048","789","1549.65308533","0.509146213092"
"SL2.50ch00:20426279-20428437","329","20426279","20428437","2158","1549.65308533","1.39256974379"
"SL2.50ch00:20470713-20471374","106","20470713","20471374","661","1549.65308533","0.42654708093"
"SL2.50ch00:20491724-20493665","630","20491724","20493665","1941","1549.65308533","1.25253840255"
"SL2.50ch00:20491822-20493794","639","20491822","20493794","1972","1549.65308533","1.27254287987"
"SL2.50ch00:20541255-20542338","137","20541255","20542338","1083","1549.65308533","0.698866094776"
"SL2.50ch00:20624146-20626211","236","20624146","20626211","2065","1549.65308533","1.33255631183"
"SL2.50ch00:20749100-20749464","783","20749100","20749464","364","1549.65308533","0.234891282085"
"SL2.50ch00:20777928-20780073","435","20777928","20780073","2145","1549.65308533","1.38418076943"
"SL2.50ch00:20778343-20778895","129","20778343","20778895","552","1549.65308533","0.356208757448"
"SL2.50ch00:20831518-20832247","425","20831518","20832247","729","1549.65308533","0.470427869891"
"SL2.50ch00:20864130-20866078","208","20864130","20866078","1948","1549.65308533","1.25705554259"
"SL2.50ch00:20865374-20866096","65","20865374","20866096","722","1549.65308533","0.465910729851"
"SL2.50ch00:20877605-20879666","233","20877605","20879666","2061","1549.65308533","1.32997508895"
"SL2.50ch00:20881998-20884358","2428","20881998","20884358","2360","1549.65308533","1.52292149924"
"SL2.50ch00:20882046-20884435","2427","20882046","20884435","2389","1549.65308533","1.54163536512"
"SL2.50ch00:20907076-20907657","94","20907076","20907657","581","1549.65308533","0.374922623329"
"SL2.50ch00:20997901-20998276","51","20997901","20998276","375","1549.65308533","0.241989645006"
"SL2.50ch00:21017370-21018552","145","21017370","21018552","1182","1549.65308533","0.762751361058"
"SL2.50ch00:21068452-21068922","67","21068452","21068922","470","1549.65308533","0.303293688407"
"SL2.50ch00:21112860-21114851","277","21112860","21114851","1991","1549.65308533","1.28480368855"
"SL2.50ch00:21113517-21114250","129","21113517","21114250","733","1549.65308533","0.473009092771"
"SL2.50ch00:21135383-21137048","194","21135383","21137048","1665","1549.65308533","1.07443402383"
"SL2.50ch00:21140175-21141383","113","21140175","21141383","1208","1549.65308533","0.779529309778"
"SL2.50ch00:21146047-21148307","1315","21146047","21148307","2260","1549.65308533","1.45839092723"
"SL2.50ch00:21146236-21148369","1309","21146236","21148369","2133","1549.65308533","1.37643710079"
"SL2.50ch00:2114778-2115273","77","2114778","2115273","495","1549.65308533","0.319426331407"
"SL2.50ch00:21175156-21176844","201","21175156","21176844","1688","1549.65308533","1.08927605539"
"SL2.50ch00:21176067-21176655","79","21176067","21176655","588","1549.65308533","0.379439763369"
"SL2.50ch00:21199214-21203355","1147","21199214","21203355","4141","1549.65308533","2.67221098658"
"SL2.50ch00:21199214-21203993","1164","21199214","21203993","4779","1549.65308533","3.08391603595"
"SL2.50ch00:21260908-21263725","258","21260908","21263725","2817","1549.65308533","1.81782621328"
"SL2.50ch00:21271895-21273771","357","21271895","21273771","1876","1549.65308533","1.21059353075"
"SL2.50ch00:21271907-21273675","339","21271907","21273675","1768","1549.65308533","1.14090051299"
"SL2.50ch00:21287473-21289324","189","21287473","21289324","1851","1549.65308533","1.19446088775"
"SL2.50ch00:21287671-21289263","181","21287671","21289263","1592","1549.65308533","1.02732670626"
"SL2.50ch00:21346188-21348062","221","21346188","21348062","1874","1549.65308533","1.20930291931"
"SL2.50ch00:21458881-21460878","491","21458881","21460878","1997","1549.65308533","1.28867552287"
"SL2.50ch00:21458932-21459892","373","21458932","21459892","960","1549.65308533","0.619493491214"
"SL2.50ch00:2151051-2151630","144","2151051","2151630","579","1549.65308533","0.373632011889"
"SL2.50ch00:2151057-2151741","153","2151057","2151741","684","1549.65308533","0.44138911249"
"SL2.50ch00:21534349-21536483","2695","21534349","21536483","2134","1549.65308533","1.37708240651"
"SL2.50ch00:21534363-21537085","2717","21534363","21537085","2722","1549.65308533","1.75652216988"
"SL2.50ch00:21544992-21546921","635","21544992","21546921","1929","1549.65308533","1.24479473391"
"SL2.50ch00:21545035-21546976","641","21545035","21546976","1941","1549.65308533","1.25253840255"
"SL2.50ch00:2157345-2158512","169","2157345","2158512","1167","1549.65308533","0.753071775258"
"SL2.50ch00:21609018-21609938","709","21609018","21609938","920","1549.65308533","0.593681262414"
"SL2.50ch00:21609033-21609920","709","21609033","21609920","887","1549.65308533","0.572386173653"
"SL2.50ch00:21610783-21611254","66","21610783","21611254","471","1549.65308533","0.303938994127"
"SL2.50ch00:2165440-2166114","94","2165440","2166114","674","1549.65308533","0.43493605529"
"SL2.50ch00:21668893-21669745","77","21668893","21669745","852","1549.65308533","0.549800473453"
"SL2.50ch00:21691897-21694243","3537","21691897","21694243","2346","1549.65308533","1.51388721916"
"SL2.50ch00:21692070-21694331","3536","21692070","21694331","2261","1549.65308533","1.45903623295"
"SL2.50ch00:21703372-21704047","129","21703372","21704047","675","1549.65308533","0.43558136101"
"SL2.50ch00:21747207-21748979","307","21747207","21748979","1772","1549.65308533","1.14348173587"
"SL2.50ch00:21747707-21748658","197","21747707","21748658","951","1549.65308533","0.613685739734"
"SL2.50ch00:21751352-21752240","86","21751352","21752240","888","1549.65308533","0.573031479373"
"SL2.50ch00:21751623-21752179","57","21751623","21752179","556","1549.65308533","0.358789980328"
"SL2.50ch00:21763905-21765944","548","21763905","21765944","2039","1549.65308533","1.31577836311"
"SL2.50ch00:21763957-21765853","548","21763957","21765853","1896","1549.65308533","1.22349964515"
"SL2.50ch00:21774521-21776451","278","21774521","21776451","1930","1549.65308533","1.24544003963"
"SL2.50ch00:21774689-21775210","94","21774689","21775210","521","1549.65308533","0.336204280128"
"SL2.50ch00:2348499-2348989","67","2348499","2348989","490","1549.65308533","0.316199802807"
"SL2.50ch00:2742385-2742760","36","2742385","2742760","375","1549.65308533","0.241989645006"
"SL2.50ch00:2919366-2920938","210","2919366","2920938","1572","1549.65308533","1.01442059186"
"SL2.50ch00:3916706-3917483","124","3916706","3917483","777","1549.65308533","0.501402544452"
"SL2.50ch00:4157735-4160963","4857","4157735","4160963","3228","1549.65308533","2.08304686421"
"SL2.50ch00:4157890-4160833","4857","4157890","4160833","2943","1549.65308533","1.899134734"
"SL2.50ch00:4161654-4164650","1756","4161654","4164650","2996","1549.65308533","1.93333593717"
"SL2.50ch00:4161731-4164605","1712","4161731","4164605","2874","1549.65308533","1.85460863932"
"SL2.50ch00:4167825-4177058","4497","4167825","4177058","9233","1549.65308533","5.9581077129"
"SL2.50ch00:4167826-4177090","4497","4167826","4177090","9264","1549.65308533","5.97811219022"
"SL2.50ch00:4276848-4277436","647","4276848","4277436","588","1549.65308533","0.379439763369"
"SL2.50ch00:4773375-4774141","68","4773375","4774141","766","1549.65308533","0.494304181532"
"SL2.50ch00:5602034-5602409","45","5602034","5602409","375","1549.65308533","0.241989645006"
"SL2.50ch00:5616669-5620459","512","5616669","5620459","3790","1549.65308533","2.44570867886"
"SL2.50ch00:5618689-5619148","62","5618689","5619148","459","1549.65308533","0.296195325487"
"SL2.50ch00:5642165-5643281","138","5642165","5643281","1116","1549.65308533","0.720161183537"
"SL2.50ch00:5642739-5643198","84","5642739","5643198","459","1549.65308533","0.296195325487"
"SL2.50ch00:5655887-5656624","321","5655887","5656624","737","1549.65308533","0.475590315651"
"SL2.50ch00:5659910-5662237","240","5659910","5662237","2327","1549.65308533","1.50162641048"
"SL2.50ch00:5662920-5664620","212","5662920","5664620","1700","1549.65308533","1.09701972403"
"SL2.50ch00:5670439-5671502","263","5670439","5671502","1063","1549.65308533","0.685959980376"
"SL2.50ch00:5688585-5688960","41","5688585","5688960","375","1549.65308533","0.241989645006"
"SL2.50ch00:5695677-5696236","55","5695677","5696236","559","1549.65308533","0.360725897488"
"SL2.50ch00:5702468-5702843","42","5702468","5702843","375","1549.65308533","0.241989645006"
"SL2.50ch00:5732107-5733246","124","5732107","5733246","1139","1549.65308533","0.735003215097"
"SL2.50ch00:6142753-6143436","75","6142753","6143436","683","1549.65308533","0.44074380677"
"SL2.50ch00:7117964-7119699","222","7117964","7119699","1735","1549.65308533","1.11960542423"
"SL2.50ch00:7130210-7132708","234","7130210","7132708","2498","1549.65308533","1.6119736886"
"SL2.50ch00:7367820-7369727","798","7367820","7369727","1907","1549.65308533","1.23059800807"
"SL2.50ch00:7367826-7369734","798","7367826","7369734","1908","1549.65308533","1.23124331379"
"SL2.50ch00:7371654-7372599","438","7371654","7372599","945","1549.65308533","0.609813905414"
"SL2.50ch00:7371735-7372618","409","7371735","7372618","883","1549.65308533","0.569804950773"
"SL2.50ch00:7382601-7383064","80","7382601","7383064","463","1549.65308533","0.298776548367"
"SL2.50ch00:7397012-7399682","313","7397012","7399682","2670","1549.65308533","1.72296627244"
"SL2.50ch00:7401785-7404433","258","7401785","7404433","2648","1549.65308533","1.7087695466"
"SL2.50ch00:7416709-7434427","5791","7416709","7434427","17718","1549.65308533","11.4335267472"
"SL2.50ch00:7416883-7433567","5735","7416883","7433567","16684","1549.65308533","10.7662806327"
"SL2.50ch00:7439145-7440035","229","7439145","7440035","890","1549.65308533","0.574322090813"
"SL2.50ch00:7439266-7439848","187","7439266","7439848","582","1549.65308533","0.375567929049"
"SL2.50ch00:7445572-7446525","117","7445572","7446525","953","1549.65308533","0.614976351174"
"SL2.50ch00:7445917-7446496","83","7445917","7446496","579","1549.65308533","0.373632011889"
"SL2.50ch00:7446992-7448000","105","7446992","7448000","1008","1549.65308533","0.650468165775"
"SL2.50ch00:7451059-7451912","212","7451059","7451912","853","1549.65308533","0.550445779173"
"SL2.50ch00:7451097-7452137","227","7451097","7452137","1040","1549.65308533","0.671117948816"
"SL2.50ch00:7460262-7460761","50","7460262","7460761","499","1549.65308533","0.322007554288"
"SL2.50ch00:7471507-7476253","631","7471507","7476253","4746","1549.65308533","3.06262094719"
"SL2.50ch00:7471977-7472932","154","7471977","7472932","955","1549.65308533","0.616266962614"
"SL2.50ch00:7479522-7487142","983","7479522","7487142","7620","1549.65308533","4.91722958651"
"SL2.50ch00:7483638-7484226","103","7483638","7484226","588","1549.65308533","0.379439763369"
"SL2.50ch00:7490725-7500229","1289","7490725","7500229","9504","1549.65308533","6.13298556302"
"SL2.50ch00:7492484-7493221","144","7492484","7493221","737","1549.65308533","0.475590315651"
"SL2.50ch00:7499061-7499982","202","7499061","7499982","921","1549.65308533","0.594326568134"
"SL2.50ch00:7500620-7506914","864","7500620","7506914","6294","1549.65308533","4.06155420177"
"SL2.50ch00:7502390-7503573","203","7502390","7503573","1183","1549.65308533","0.763396666778"
"SL2.50ch00:7509669-7510801","109","7509669","7510801","1132","1549.65308533","0.730486075057"
"SL2.50ch00:7541050-7541518","51","7541050","7541518","468","1549.65308533","0.302003076967"
"SL2.50ch00:7579544-7579908","99","7579544","7579908","364","1549.65308533","0.234891282085"
"SL2.50ch00:7590284-7591139","86","7590284","7591139","855","1549.65308533","0.551736390613"
"SL2.50ch00:7606252-7607258","97","7606252","7607258","1006","1549.65308533","0.649177554335"
"SL2.50ch00:7616018-7616990","88","7616018","7616990","972","1549.65308533","0.627237159855"
"SL2.50ch00:7620526-7621681","123","7620526","7621681","1155","1549.65308533","0.745328106617"
"SL2.50ch00:7656885-7660433","489","7656885","7660433","3548","1549.65308533","2.28954469461"
"SL2.50ch00:7661081-7669795","1131","7661081","7669795","8714","1549.65308533","5.62319404421"
"SL2.50ch00:7672626-7673795","114","7672626","7673795","1169","1549.65308533","0.754362386698"
"SL2.50ch00:7691533-7692347","86","7691533","7692347","814","1549.65308533","0.525278856092"
"SL2.50ch00:7713420-7713893","57","7713420","7713893","473","1549.65308533","0.305229605567"
"SL2.50ch00:7719006-7719514","65","7719006","7719514","508","1549.65308533","0.327815305768"
"SL2.50ch00:7721239-7722046","171","7721239","7722046","807","1549.65308533","0.520761716052"
"SL2.50ch00:7721497-7721861","121","7721497","7721861","364","1549.65308533","0.234891282085"
"SL2.50ch00:7730321-7731140","100","7730321","7731140","819","1549.65308533","0.528505384692"
"SL2.50ch00:7739489-7740197","81","7739489","7740197","708","1549.65308533","0.456876449771"
"SL2.50ch00:7754040-7755275","129","7754040","7755275","1235","1549.65308533","0.796952564219"
"SL2.50ch00:7756901-7757369","54","7756901","7757369","468","1549.65308533","0.302003076967"
"SL2.50ch00:7766690-7769066","238","7766690","7769066","2376","1549.65308533","1.53324639076"
"SL2.50ch00:7785059-7785575","78","7785059","7785575","516","1549.65308533","0.332977751528"
"SL2.50ch00:7799454-7806901","1850","7799454","7806901","7447","1549.65308533","4.80559169695"
"SL2.50ch00:7801224-7805746","1161","7801224","7805746","4522","1549.65308533","2.91807246591"
"SL2.50ch00:7809268-7810269","144","7809268","7810269","1001","1549.65308533","0.645951025735"
"SL2.50ch00:7814168-7815414","182","7814168","7815414","1246","1549.65308533","0.804050927139"
"SL2.50ch00:7818064-7820606","649","7818064","7820606","2542","1549.65308533","1.64036714028"
"SL2.50ch00:7818076-7820680","658","7818076","7820680","2604","1549.65308533","1.68037609492"
"SL2.50ch00:7828668-7844046","2708","7828668","7844046","15378","1549.65308533","9.92351136239"
"SL2.50ch00:7828684-7829536","140","7828684","7829536","852","1549.65308533","0.549800473453"
"SL2.50ch00:7831231-7832155","183","7831231","7832155","924","1549.65308533","0.596262485294"
"SL2.50ch00:7833207-7836827","761","7833207","7836827","3620","1549.65308533","2.33600670645"
"SL2.50ch00:7844567-7847469","432","7844567","7847469","2902","1549.65308533","1.87267719948"
"SL2.50ch00:7844631-7844995","46","7844631","7844995","364","1549.65308533","0.234891282085"
"SL2.50ch00:7846192-7847063","150","7846192","7847063","871","1549.65308533","0.562061282133"
"SL2.50ch00:7851428-7857297","1010","7851428","7857297","5869","1549.65308533","3.78729927077"
"SL2.50ch00:7859979-7865114","841","7859979","7865114","5135","1549.65308533","3.31364487228"
"SL2.50ch00:7861407-7862650","234","7861407","7862650","1243","1549.65308533","0.802115009979"
"SL2.50ch00:7866622-7868388","321","7866622","7868388","1766","1549.65308533","1.13960990155"
"SL2.50ch00:7874772-7875536","85","7874772","7875536","764","1549.65308533","0.493013570091"
"SL2.50ch00:7892286-7892650","69","7892286","7892650","364","1549.65308533","0.234891282085"
"SL2.50ch00:7905436-7905913","64","7905436","7905913","477","1549.65308533","0.307810828447"
"SL2.50ch00:7908163-7909949","345","7908163","7909949","1786","1549.65308533","1.15251601595"
"SL2.50ch00:7908228-7910034","353","7908228","7910034","1806","1549.65308533","1.16542213035"
"SL2.50ch00:7919055-7921461","268","7919055","7921461","2406","1549.65308533","1.55260556236"
"SL2.50ch00:7929751-7930486","141","7929751","7930486","735","1549.65308533","0.474299704211"
"SL2.50ch00:7954819-7956468","236","7954819","7956468","1649","1549.65308533","1.0641091323"
"SL2.50ch00:7957368-7958191","87","7957368","7958191","823","1549.65308533","0.531086607572"
"SL2.50ch00:7973260-7973939","80","7973260","7973939","679","1549.65308533","0.43816258389"
"SL2.50ch00:7981859-7984915","571","7981859","7984915","3056","1549.65308533","1.97205428037"
"SL2.50ch00:7984263-7984851","111","7984263","7984851","588","1549.65308533","0.379439763369"
"SL2.50ch00:7992271-7995759","947","7992271","7995759","3488","1549.65308533","2.25082635141"
"SL2.50ch00:7992331-7995875","940","7992331","7995875","3544","1549.65308533","2.28696347173"
"SL2.50ch00:7996996-7999651","664","7996996","7999651","2655","1549.65308533","1.71328668664"
"SL2.50ch00:7997016-7999653","664","7997016","7999653","2637","1549.65308533","1.70167118368"
"SL2.50ch00:8003886-8008250","841","8003886","8008250","4364","1549.65308533","2.81611416215"
"SL2.50ch00:8004099-8005628","286","8004099","8005628","1529","1549.65308533","0.986672445903"
"SL2.50ch00:8211804-8213494","312","8211804","8213494","1690","1549.65308533","1.09056666683"
"SL2.50ch00:8212688-8213334","150","8212688","8213334","646","1549.65308533","0.41686749513"
"SL2.50ch00:8214780-8216483","227","8214780","8216483","1703","1549.65308533","1.09895564119"
"SL2.50ch00:8217389-8218215","85","8217389","8218215","826","1549.65308533","0.533022524732"
"SL2.50ch00:8220196-8221074","135","8220196","8221074","878","1549.65308533","0.566578422173"
"SL2.50ch00:8226789-8228144","186","8226789","8228144","1355","1549.65308533","0.87438925062"
"SL2.50ch00:8233982-8234357","44","8233982","8234357","375","1549.65308533","0.241989645006"
"SL2.50ch00:8239256-8240215","237","8239256","8240215","959","1549.65308533","0.618848185494"
"SL2.50ch00:8239332-8240163","230","8239332","8240163","831","1549.65308533","0.536249053333"
"SL2.50ch00:8248125-8248879","132","8248125","8248879","754","1549.65308533","0.486560512891"
"SL2.50ch00:8250390-8251656","158","8250390","8251656","1266","1549.65308533","0.816957041539"
"SL2.50ch00:8261046-8261677","115","8261046","8261677","631","1549.65308533","0.407187909329"
"SL2.50ch00:8266511-8267478","108","8266511","8267478","967","1549.65308533","0.624010631255"
"SL2.50ch00:8273128-8273920","241","8273128","8273920","792","1549.65308533","0.511082130252"
"SL2.50ch00:8277960-8278553","121","8277960","8278553","593","1549.65308533","0.382666291969"
"SL2.50ch00:8286018-8286917","100","8286018","8286917","899","1549.65308533","0.580129842294"
"SL2.50ch00:8289257-8289934","115","8289257","8289934","677","1549.65308533","0.43687197245"
"SL2.50ch00:8298046-8298525","57","8298046","8298525","479","1549.65308533","0.309101439887"
"SL2.50ch00:8299213-8299793","65","8299213","8299793","580","1549.65308533","0.374277317609"
"SL2.50ch00:8301750-8302320","62","8301750","8302320","570","1549.65308533","0.367824260409"
"SL2.50ch00:8308284-8309413","252","8308284","8309413","1129","1549.65308533","0.728550157897"
"SL2.50ch00:8308778-8309366","189","8308778","8309366","588","1549.65308533","0.379439763369"
"SL2.50ch00:8331144-8331519","67","8331144","8331519","375","1549.65308533","0.241989645006"
"SL2.50ch00:8336537-8338456","217","8336537","8338456","1919","1549.65308533","1.23834167671"
"SL2.50ch00:8352242-8353431","1278","8352242","8353431","1189","1549.65308533","0.767268501098"
"SL2.50ch00:836408-837180","80","836408","837180","772","1549.65308533","0.498176015852"
"SL2.50ch00:8364149-8364752","103","8364149","8364752","603","1549.65308533","0.389119349169"
